,AnoEdicao,IdComite,QtdAtletas,QtdOuro,QtdPrata,QtdBronze,Classificacao
127,2016,SSD,3,0,0,0,-
128,2016,UGA,21,0,0,0,-
129,2016,MTN,2,0,0,0,-
130,2016,AFG,3,0,0,0,-
131,2016,MOZ,6,0,0,0,-
132,2016,CPV,5,0,0,0,-
133,2016,CGO,10,0,0,0,-
134,2016,CHA,2,0,0,0,-
135,2016,CHI,42,0,0,0,-
136,2016,CMR,22,0,0,0,-
137,2016,COD,4,0,0,0,-
138,2016,COK,9,0,0,0,-
139,2016,COM,4,0,0,0,-
140,2016,CRC,11,0,0,0,-
141,2016,MON,3,0,0,0,-
142,2016,CYP,15,0,0,0,-
143,2016,DJI,7,0,0,0,-
144,2016,DMA,2,0,0,0,-
145,2016,ECU,37,0,0,0,-
146,2016,ERI,12,0,0,0,-
147,2016,ESA,8,0,0,0,-
148,2016,FSM,5,0,0,0,-
149,2016,CAY,5,0,0,0,-
150,2016,CAM,6,0,0,0,-
151,2016,CAF,6,0,0,0,-
152,2016,BUR,5,0,0,0,-
153,2016,AND,4,0,0,0,-
154,2016,ANG,26,0,0,0,-
155,2016,ANT,8,0,0,0,-
156,2016,ARU,7,0,0,0,-
157,2016,ASA,4,0,0,0,-
158,2016,BAN,7,0,0,0,-
159,2016,BAR,11,0,0,0,-
160,2016,BEN,6,0,0,0,-
161,2016,BER,8,0,0,0,-
162,2016,BHU,2,0,0,0,-
163,2016,BIH,11,0,0,0,-
164,2016,BIZ,3,0,0,0,-
165,2016,BOL,12,0,0,0,-
166,2016,BOT,12,0,0,0,-
167,2016,BRU,3,0,0,0,-
168,2016,GAB,6,0,0,0,-
169,2016,GAM,4,0,0,0,-
170,2016,GBS,5,0,0,0,-
171,2016,LAT,32,0,0,0,-
172,2016,LBR,2,0,0,0,-
173,2016,LCA,5,0,0,0,-
174,2016,LES,8,0,0,0,-
175,2016,LIB,9,0,0,0,-
176,2016,LIE,3,0,0,0,-
177,2016,LUX,10,0,0,0,-
178,2016,MAD,6,0,0,0,-
179,2016,MAW,5,0,0,0,-
180,2016,MDA,23,0,0,0,-
181,2016,MDV,4,0,0,0,-
182,2016,MHL,5,0,0,0,-
183,2016,MKD,6,0,0,0,-
184,2016,MLI,6,0,0,0,-
185,2016,MLT,7,0,0,0,-
186,2016,MNE,35,0,0,0,-
187,2016,LBA,7,0,0,0,-
188,2016,LAO,5,0,0,0,-
189,2016,GEQ,1,0,0,0,-
190,2016,KSA,10,0,0,0,-
191,2016,GHA,13,0,0,0,-
192,2016,GUA,21,0,0,0,-
193,2016,GUI,5,0,0,0,-
194,2016,GUM,5,0,0,0,-
195,2016,GUY,6,0,0,0,-
196,2016,HAI,10,0,0,0,-
197,2016,HKG,37,0,0,0,-
198,2016,HON,23,0,0,0,-
199,2016,IRQ,20,0,0,0,-
200,2016,ISL,8,0,0,0,-
201,2016,ISV,7,0,0,0,-
202,2016,IVB,4,0,0,0,-
203,2016,KGZ,19,0,0,0,-
204,2016,KIR,3,0,0,0,-
205,2016,ALB,6,0,0,0,-
206,2016,ZIM,30,0,0,0,-
